NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E,Year
"Columbus, IN",2953.0,0.0,353.0,406.0,759.0,3540.0,401.0,3941.0,1670.0,6194.0,7864.0,12564.0,66359.0,81876.0,2018
"Columbus, OH",10392.0,4682.0,8907.0,4978.0,13885.0,32374.0,27416.0,59790.0,108746.0,136833.0,245579.0,323936.0,1745337.0,2079665.0,2018
"Concord, NH Micro Area",10392.0,4682.0,8907.0,4978.0,13885.0,32374.0,27416.0,59790.0,108746.0,136833.0,245579.0,323936.0,1745337.0,2079665.0,2018
"Cookeville, TN Micro Area",10392.0,4682.0,8907.0,4978.0,13885.0,32374.0,27416.0,59790.0,108746.0,136833.0,245579.0,323936.0,1745337.0,2079665.0,2018
"Coos Bay, OR Micro Area",10392.0,4682.0,8907.0,4978.0,13885.0,32374.0,27416.0,59790.0,108746.0,136833.0,245579.0,323936.0,1745337.0,2079665.0,2018
"Corning, NY Micro Area",10392.0,4682.0,8907.0,4978.0,13885.0,32374.0,27416.0,59790.0,108746.0,136833.0,245579.0,323936.0,1745337.0,2079665.0,2018
"Corpus Christi, TX",1640.0,1461.0,888.0,1883.0,2771.0,9042.0,6843.0,15885.0,17466.0,40308.0,57774.0,77891.0,366819.0,446350.0,2018
"Corvallis, OR",1543.0,0.0,519.0,336.0,855.0,5687.0,6392.0,12079.0,2114.0,7221.0,9335.0,22269.0,67818.0,91630.0,2018
"Crestview-Fort Walton Beach-Destin, FL",1173.0,2128.0,1621.0,812.0,2433.0,12664.0,7814.0,20478.0,19347.0,10379.0,29726.0,54765.0,218385.0,274323.0,2018
"Cullman, AL Micro Area",1173.0,2128.0,1621.0,812.0,2433.0,12664.0,7814.0,20478.0,19347.0,10379.0,29726.0,54765.0,218385.0,274323.0,2018
"Cumberland, MD-WV",0.0,390.0,520.0,161.0,681.0,2223.0,1049.0,3272.0,4635.0,2608.0,7243.0,11586.0,85496.0,97082.0,2018
"Dallas-Fort Worth-Arlington, TX",60051.0,12618.0,10199.0,11878.0,22077.0,97639.0,127566.0,225205.0,389943.0,444408.0,834351.0,1094251.0,6293689.0,7447991.0,2018
"Dalton, GA",42.0,196.0,485.0,181.0,666.0,2505.0,296.0,2801.0,4600.0,1704.0,6304.0,9967.0,132560.0,142569.0,2018
"Danville, IL",163.0,178.0,6.0,127.0,133.0,896.0,1302.0,2198.0,1979.0,3521.0,5500.0,8009.0,67756.0,75928.0,2018
"Danville, VA Micro Area",163.0,178.0,6.0,127.0,133.0,896.0,1302.0,2198.0,1979.0,3521.0,5500.0,8009.0,67756.0,75928.0,2018
"Daphne-Fairhope-Foley, AL",1480.0,39.0,2305.0,444.0,2749.0,4491.0,4240.0,8731.0,11990.0,4921.0,16911.0,28430.0,186702.0,216612.0,2018
"Davenport-Moline-Rock Island, IA-IL",859.0,676.0,446.0,1332.0,1778.0,6213.0,2948.0,9161.0,13516.0,20549.0,34065.0,45680.0,329551.0,376090.0,2018
"Dayton, OH",2591.0,2299.0,2541.0,3052.0,5593.0,21454.0,12299.0,33753.0,72535.0,27921.0,100456.0,142101.0,651704.0,796396.0,2018
"Decatur, AL",19.0,922.0,394.0,203.0,597.0,1423.0,976.0,2399.0,3340.0,4897.0,8237.0,12155.0,138568.0,150742.0,2018
"Decatur, IL",230.0,348.0,422.0,168.0,590.0,2464.0,1180.0,3644.0,3166.0,8651.0,11817.0,16399.0,87028.0,103657.0,2018
"Deltona-Daytona Beach-Ormond Beach, FL",5096.0,840.0,868.0,1118.0,1986.0,21795.0,10411.0,32206.0,22494.0,20087.0,42581.0,77613.0,572939.0,655648.0,2018
"Denver-Aurora-Lakewood, CO",21036.0,6491.0,4288.0,5265.0,9553.0,61287.0,68884.0,130171.0,157161.0,176568.0,333729.0,479944.0,2396745.0,2897725.0,2018
"Des Moines-West Des Moines, IA",2032.0,4067.0,2727.0,3667.0,6394.0,10362.0,12162.0,22524.0,35744.0,41756.0,77500.0,110485.0,534998.0,647515.0,2018
"Detroit-Warren-Dearborn, MI",21194.0,6438.0,5360.0,2146.0,7506.0,36750.0,32299.0,69049.0,258462.0,136293.0,394755.0,477748.0,3778592.0,4277534.0,2018
"Dothan, AL",60.0,1305.0,1588.0,562.0,2150.0,1916.0,1037.0,2953.0,4322.0,5490.0,9812.0,16220.0,130206.0,146486.0,2018
"Dover, DE",704.0,214.0,160.0,155.0,315.0,6394.0,1883.0,8277.0,5813.0,4287.0,10100.0,18906.0,156606.0,176216.0,2018
"DuBois, PA Micro Area",704.0,214.0,160.0,155.0,315.0,6394.0,1883.0,8277.0,5813.0,4287.0,10100.0,18906.0,156606.0,176216.0,2018
"Dubuque, IA",342.0,1353.0,205.0,195.0,400.0,1774.0,864.0,2638.0,2524.0,6790.0,9314.0,13705.0,81142.0,95189.0,2018
"Duluth, MN-WI",1146.0,1607.0,1455.0,447.0,1902.0,6634.0,3755.0,10389.0,14602.0,15143.0,29745.0,43643.0,231187.0,275976.0,2018
"Dunn, NC Micro Area",1146.0,1607.0,1455.0,447.0,1902.0,6634.0,3755.0,10389.0,14602.0,15143.0,29745.0,43643.0,231187.0,275976.0,2018
"Durham-Chapel Hill, NC",5629.0,628.0,2833.0,1052.0,3885.0,19870.0,16571.0,36441.0,11120.0,32345.0,43465.0,84419.0,479089.0,569137.0,2018
"East Stroudsburg, PA",414.0,226.0,161.0,0.0,161.0,5893.0,4260.0,10153.0,4544.0,663.0,5207.0,15747.0,151641.0,167802.0,2018
"Eau Claire, WI",243.0,1556.0,2868.0,696.0,3564.0,3342.0,1274.0,4616.0,5133.0,9211.0,14344.0,24080.0,142346.0,166669.0,2018
"El Centro, CA",878.0,0.0,507.0,0.0,507.0,1378.0,2027.0,3405.0,6683.0,2019.0,8702.0,12614.0,165625.0,179117.0,2018
"Elmira, NY",212.0,67.0,375.0,0.0,375.0,777.0,448.0,1225.0,2698.0,1420.0,4118.0,5785.0,77461.0,83458.0,2018
"El Paso, TX",8844.0,2470.0,855.0,1060.0,1915.0,16816.0,16637.0,33453.0,14240.0,69838.0,84078.0,121916.0,701339.0,832099.0,2018
"Enid, OK",1168.0,241.0,194.0,342.0,536.0,671.0,2168.0,2839.0,859.0,4019.0,4878.0,8494.0,50731.0,60393.0,2018
"Erie, PA",1356.0,508.0,2650.0,750.0,3400.0,6080.0,1893.0,7973.0,11812.0,15515.0,27327.0,39208.0,229042.0,269606.0,2018
"Eugene, OR",1476.0,1716.0,2479.0,604.0,3083.0,9768.0,11748.0,21516.0,19830.0,30582.0,50412.0,76727.0,297952.0,376155.0,2018
"Eureka-Arcata-Fortuna, CA Micro Area",1476.0,1716.0,2479.0,604.0,3083.0,9768.0,11748.0,21516.0,19830.0,30582.0,50412.0,76727.0,297952.0,376155.0,2018
"Evansville, IN-KY",799.0,2640.0,651.0,1318.0,1969.0,6481.0,3419.0,9900.0,16947.0,18325.0,35272.0,49781.0,260911.0,311491.0,2018
"Fairbanks, AK",481.0,1282.0,898.0,327.0,1225.0,2526.0,3115.0,5641.0,4510.0,4307.0,8817.0,16965.0,79903.0,97349.0,2018
"Elizabeth City, NC Micro Area",481.0,1282.0,898.0,327.0,1225.0,2526.0,3115.0,5641.0,4510.0,4307.0,8817.0,16965.0,79903.0,97349.0,2018
"Elizabethtown-Fort Knox, KY",669.0,909.0,1393.0,346.0,1739.0,4312.0,5295.0,9607.0,10977.0,1566.0,12543.0,24798.0,124675.0,150142.0,2018
"Elkhart-Goshen, IN",1080.0,221.0,1325.0,439.0,1764.0,3269.0,2365.0,5634.0,6401.0,9388.0,15789.0,23408.0,178466.0,202954.0,2018
"Fargo, ND-MN",1400.0,2285.0,1367.0,1597.0,2964.0,4737.0,6298.0,11035.0,14235.0,17344.0,31579.0,47863.0,192460.0,241723.0,2018
"Faribault-Northfield, MN Micro Area",1400.0,2285.0,1367.0,1597.0,2964.0,4737.0,6298.0,11035.0,14235.0,17344.0,31579.0,47863.0,192460.0,241723.0,2018
"Farmington, MO Micro Area",1400.0,2285.0,1367.0,1597.0,2964.0,4737.0,6298.0,11035.0,14235.0,17344.0,31579.0,47863.0,192460.0,241723.0,2018
"Farmington, NM",178.0,1152.0,209.0,176.0,385.0,1313.0,1490.0,2803.0,3572.0,5715.0,9287.0,13627.0,109456.0,123261.0,2018
"Fayetteville, NC",5535.0,2813.0,4042.0,3493.0,7535.0,13537.0,13310.0,26847.0,12769.0,24632.0,37401.0,74596.0,300819.0,380950.0,2018
"Fayetteville-Springdale-Rogers, AR-MO",2988.0,4231.0,574.0,1805.0,2379.0,10227.0,8900.0,19127.0,16372.0,33521.0,49893.0,75630.0,467298.0,545916.0,2018
"Findlay, OH Micro Area",2988.0,4231.0,574.0,1805.0,2379.0,10227.0,8900.0,19127.0,16372.0,33521.0,49893.0,75630.0,467298.0,545916.0,2018
"Flagstaff, AZ",743.0,514.0,627.0,657.0,1284.0,9297.0,6689.0,15986.0,2851.0,10207.0,13058.0,30842.0,110295.0,141880.0,2018
"Flint, MI",254.0,1277.0,999.0,524.0,1523.0,7729.0,1658.0,9387.0,20366.0,20247.0,40613.0,52800.0,349245.0,402299.0,2018
"Florence, SC",87.0,720.0,604.0,197.0,801.0,2822.0,2721.0,5543.0,8863.0,2266.0,11129.0,18193.0,184100.0,202380.0,2018
"Florence-Muscle Shoals, AL",768.0,466.0,325.0,298.0,623.0,2035.0,2344.0,4379.0,4792.0,6197.0,10989.0,16457.0,127926.0,145151.0,2018
"Fond du Lac, WI",63.0,1143.0,777.0,117.0,894.0,4281.0,2566.0,6847.0,4259.0,3949.0,8208.0,17092.0,84774.0,101929.0,2018
"Forest City, NC Micro Area",63.0,1143.0,777.0,117.0,894.0,4281.0,2566.0,6847.0,4259.0,3949.0,8208.0,17092.0,84774.0,101929.0,2018
"Fort Collins, CO",2344.0,1536.0,824.0,2445.0,3269.0,14043.0,11184.0,25227.0,8007.0,20262.0,28269.0,58301.0,286292.0,346937.0,2018
"Fort Payne, AL Micro Area",2344.0,1536.0,824.0,2445.0,3269.0,14043.0,11184.0,25227.0,8007.0,20262.0,28269.0,58301.0,286292.0,346937.0,2018
"Fort Smith, AR-OK",621.0,1974.0,694.0,940.0,1634.0,4178.0,3417.0,7595.0,19279.0,12455.0,31734.0,42937.0,235970.0,279528.0,2018
"Frankfort, KY Micro Area",621.0,1974.0,694.0,940.0,1634.0,4178.0,3417.0,7595.0,19279.0,12455.0,31734.0,42937.0,235970.0,279528.0,2018
"Fresno, CA",4126.0,230.0,433.0,289.0,722.0,18525.0,13173.0,31698.0,33725.0,60659.0,94384.0,127034.0,848381.0,979541.0,2018
"Gadsden, AL",176.0,414.0,1482.0,232.0,1714.0,1702.0,458.0,2160.0,5979.0,2764.0,8743.0,13031.0,87862.0,101069.0,2018
"Gainesville, FL",2945.0,1988.0,346.0,153.0,499.0,14474.0,8814.0,23288.0,9316.0,22667.0,31983.0,57758.0,225427.0,286130.0,2018
"Gainesville, GA",508.0,1220.0,838.0,512.0,1350.0,6869.0,2600.0,9469.0,6815.0,3804.0,10619.0,22658.0,176684.0,199850.0,2018
"Gallup, NM Micro Area",508.0,1220.0,838.0,512.0,1350.0,6869.0,2600.0,9469.0,6815.0,3804.0,10619.0,22658.0,176684.0,199850.0,2018
"Gettysburg, PA",35.0,122.0,271.0,0.0,271.0,5273.0,1425.0,6698.0,4796.0,614.0,5410.0,12501.0,89117.0,101653.0,2018
"Fort Wayne, IN",2470.0,542.0,3253.0,1235.0,4488.0,7055.0,5221.0,12276.0,10348.0,30127.0,40475.0,57781.0,371713.0,431964.0,2018
"Glens Falls, NY",453.0,304.0,731.0,384.0,1115.0,5169.0,352.0,5521.0,4993.0,2495.0,7488.0,14428.0,109390.0,124271.0,2018
"Glenwood Springs, CO Micro Area",453.0,304.0,731.0,384.0,1115.0,5169.0,352.0,5521.0,4993.0,2495.0,7488.0,14428.0,109390.0,124271.0,2018
"Goldsboro, NC",733.0,723.0,167.0,54.0,221.0,4532.0,1702.0,6234.0,7670.0,6236.0,13906.0,21084.0,99473.0,121290.0,2018
"Grand Forks, ND-MN",579.0,1800.0,221.0,403.0,624.0,3729.0,1561.0,5290.0,2293.0,6630.0,8923.0,16637.0,83952.0,101168.0,2018
"Grand Island, NE",173.0,246.0,405.0,433.0,838.0,674.0,1488.0,2162.0,1598.0,7945.0,9543.0,12789.0,70438.0,83400.0,2018
"Grand Junction, CO",209.0,1147.0,1794.0,1455.0,3249.0,4386.0,2968.0,7354.0,9763.0,7963.0,17726.0,29476.0,122174.0,151859.0,2018
"Grand Rapids-Wyoming, MI",4181.0,2460.0,5023.0,1926.0,6949.0,24085.0,13231.0,37316.0,70553.0,42611.0,113164.0,159889.0,893671.0,1057741.0,2018
"Grants Pass, OR",0.0,147.0,245.0,270.0,515.0,1342.0,2237.0,3579.0,2635.0,3909.0,6544.0,10785.0,75441.0,86226.0,2018
"Great Falls, MT",406.0,1695.0,799.0,663.0,1462.0,1664.0,1369.0,3033.0,1211.0,5267.0,6478.0,12668.0,66923.0,79997.0,2018
"Greeley, CO",1342.0,1212.0,374.0,1033.0,1407.0,16615.0,10291.0,26906.0,10186.0,9916.0,20102.0,49627.0,259560.0,310529.0,2018
"Green Bay, WI",841.0,1019.0,2205.0,672.0,2877.0,5362.0,5940.0,11302.0,15187.0,11485.0,26672.0,41870.0,275222.0,317933.0,2018
"Greeneville, TN Micro Area",841.0,1019.0,2205.0,672.0,2877.0,5362.0,5940.0,11302.0,15187.0,11485.0,26672.0,41870.0,275222.0,317933.0,2018
"Greenfield Town, MA Micro Area",841.0,1019.0,2205.0,672.0,2877.0,5362.0,5940.0,11302.0,15187.0,11485.0,26672.0,41870.0,275222.0,317933.0,2018
"Greensboro-High Point, NC",4347.0,2219.0,2392.0,1194.0,3586.0,19339.0,16558.0,35897.0,23657.0,53849.0,77506.0,119208.0,636559.0,760114.0,2018
"Greenville, NC",400.0,1819.0,2602.0,1327.0,3929.0,8282.0,7784.0,16066.0,5019.0,11321.0,16340.0,38154.0,139627.0,178181.0,2018
"Greenville-Anderson-Mauldin, SC",6516.0,2475.0,2478.0,687.0,3165.0,29165.0,12956.0,42121.0,65961.0,22631.0,88592.0,136353.0,753124.0,895993.0,2018
"Greenwood, SC Micro Area",6516.0,2475.0,2478.0,687.0,3165.0,29165.0,12956.0,42121.0,65961.0,22631.0,88592.0,136353.0,753124.0,895993.0,2018
"Gulfport-Biloxi-Pascagoula, MS",1099.0,1648.0,2390.0,1873.0,4263.0,14368.0,3946.0,18314.0,25116.0,18003.0,43119.0,67344.0,324871.0,393314.0,2018
"Hagerstown-Martinsburg, MD-WV",183.0,717.0,67.0,156.0,223.0,7678.0,6082.0,13760.0,11248.0,7683.0,18931.0,33631.0,230692.0,264506.0,2018
"Hammond, LA",0.0,42.0,403.0,157.0,560.0,6716.0,1269.0,7985.0,4438.0,3742.0,8180.0,16767.0,115175.0,131942.0,2018
"Hanford-Corcoran, CA",300.0,114.0,0.0,164.0,164.0,10364.0,4527.0,14891.0,4047.0,7864.0,11911.0,27080.0,122301.0,149681.0,2018
"Harrisburg-Carlisle, PA",5112.0,229.0,3906.0,238.0,4144.0,21834.0,7862.0,29696.0,30000.0,13921.0,43921.0,77990.0,485822.0,568924.0,2018
"Harrisonburg, VA",908.0,1021.0,60.0,73.0,133.0,8625.0,3628.0,12253.0,4539.0,6535.0,11074.0,24481.0,108347.0,133736.0,2018
"Hartford-West Hartford-East Hartford, CT",9442.0,303.0,2053.0,543.0,2596.0,23748.0,11323.0,35071.0,62367.0,27863.0,90230.0,128200.0,1057407.0,1195049.0,2018
"Hattiesburg, MS",494.0,1755.0,578.0,1497.0,2075.0,4058.0,2628.0,6686.0,7240.0,4982.0,12222.0,22738.0,124042.0,147274.0,2018
"Helena, MT Micro Area",494.0,1755.0,578.0,1497.0,2075.0,4058.0,2628.0,6686.0,7240.0,4982.0,12222.0,22738.0,124042.0,147274.0,2018
"Hermiston-Pendleton, OR Micro Area",494.0,1755.0,578.0,1497.0,2075.0,4058.0,2628.0,6686.0,7240.0,4982.0,12222.0,22738.0,124042.0,147274.0,2018
"Hickory-Lenoir-Morganton, NC",398.0,639.0,813.0,451.0,1264.0,8515.0,3875.0,12390.0,19249.0,13569.0,32818.0,47111.0,318522.0,366031.0,2018
"Hilo, HI Micro Area",398.0,639.0,813.0,451.0,1264.0,8515.0,3875.0,12390.0,19249.0,13569.0,32818.0,47111.0,318522.0,366031.0,2018
"Hilton Head Island-Bluffton-Beaufort, SC",508.0,2820.0,541.0,25.0,566.0,7877.0,4623.0,12500.0,6289.0,7256.0,13545.0,29431.0,185869.0,215808.0,2018
"Hinesville, GA",1320.0,502.0,163.0,334.0,497.0,5586.0,3769.0,9355.0,6658.0,1206.0,7864.0,18218.0,58918.0,78456.0,2018
"Guayama, PR",1320.0,502.0,163.0,334.0,497.0,5586.0,3769.0,9355.0,6658.0,1206.0,7864.0,18218.0,58918.0,78456.0,2018
"Iowa City, IA",2283.0,1427.0,486.0,1325.0,1811.0,5546.0,5596.0,11142.0,7825.0,14195.0,22020.0,36400.0,132105.0,170788.0,2018
"Hobbs, NM Micro Area",2283.0,1427.0,486.0,1325.0,1811.0,5546.0,5596.0,11142.0,7825.0,14195.0,22020.0,36400.0,132105.0,170788.0,2018
"Holland, MI Micro Area",2283.0,1427.0,486.0,1325.0,1811.0,5546.0,5596.0,11142.0,7825.0,14195.0,22020.0,36400.0,132105.0,170788.0,2018
"Homosassa Springs, FL",333.0,135.0,183.0,0.0,183.0,7505.0,1938.0,9443.0,5221.0,359.0,5580.0,15341.0,132083.0,147757.0,2018
"Hot Springs, AR",566.0,266.0,462.0,496.0,958.0,3706.0,1077.0,4783.0,3627.0,5548.0,9175.0,15182.0,81848.0,97596.0,2018
"Houma-Thibodaux, LA",173.0,583.0,186.0,215.0,401.0,1741.0,1615.0,3356.0,13379.0,4973.0,18352.0,22692.0,184362.0,207227.0,2018
"Meadville, PA Micro Area",173.0,583.0,186.0,215.0,401.0,1741.0,1615.0,3356.0,13379.0,4973.0,18352.0,22692.0,184362.0,207227.0,2018
"Medford, OR",224.0,450.0,351.0,1214.0,1565.0,2941.0,4986.0,7927.0,13593.0,13466.0,27059.0,37001.0,180893.0,218118.0,2018
"Memphis, TN-MS-AR",5527.0,5868.0,3384.0,3362.0,6746.0,10731.0,12580.0,23311.0,60354.0,75027.0,135381.0,171306.0,1154742.0,1331575.0,2018
"Merced, CA",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"Meridian, MS Micro Area",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"Marion, OH Micro Area",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"Marquette, MI Micro Area",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"Marshall, TX Micro Area",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"Martinsville, VA Micro Area",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"Mayagüez, PR",2045.0,632.0,0.0,85.0,85.0,5647.0,3997.0,9644.0,11093.0,9047.0,20140.0,30501.0,239226.0,271772.0,2018
"McAllen-Edinburg-Mission, TX",3947.0,217.0,432.0,1517.0,1949.0,5756.0,6905.0,12661.0,30040.0,24099.0,54139.0,68966.0,779985.0,852898.0,2018
"Miami-Fort Lauderdale-West Palm Beach, FL",79858.0,2085.0,3335.0,3421.0,6756.0,68252.0,62043.0,130295.0,395606.0,187975.0,583581.0,722717.0,5332152.0,6134727.0,2018
"Michigan City-La Porte, IN",7.0,111.0,571.0,465.0,1036.0,3414.0,3106.0,6520.0,3690.0,8103.0,11793.0,19460.0,89061.0,108528.0,2018
"Midland, MI",180.0,833.0,648.0,343.0,991.0,2322.0,535.0,2857.0,1905.0,3862.0,5767.0,10448.0,71596.0,82224.0,2018
"Midland, TX",835.0,827.0,911.0,1993.0,2904.0,7279.0,7298.0,14577.0,804.0,12189.0,12993.0,31301.0,143214.0,175350.0,2018
"Milwaukee-Waukesha-West Allis, WI",6678.0,2180.0,3293.0,3416.0,6709.0,17813.0,17589.0,35402.0,68683.0,99870.0,168553.0,212844.0,1338567.0,1558089.0,2018
"Minneapolis-St. Paul-Bloomington, MN-WI",18326.0,8312.0,7549.0,10107.0,17656.0,25871.0,37276.0,63147.0,229528.0,158611.0,388139.0,477254.0,3088172.0,3583752.0,2018
"Minot, ND Micro Area",18326.0,8312.0,7549.0,10107.0,17656.0,25871.0,37276.0,63147.0,229528.0,158611.0,388139.0,477254.0,3088172.0,3583752.0,2018
"Missoula, MT",807.0,2153.0,881.0,2419.0,3300.0,3123.0,3895.0,7018.0,2849.0,11078.0,13927.0,26398.0,90584.0,117789.0,2018
"Mobile, AL",1291.0,1506.0,447.0,43.0,490.0,7098.0,3331.0,10429.0,16650.0,22395.0,39045.0,51470.0,356160.0,408921.0,2018
"Modesto, CA",2301.0,179.0,559.0,118.0,677.0,7891.0,9396.0,17287.0,21465.0,18502.0,39967.0,58110.0,484017.0,544428.0,2018
"Monroe, LA",506.0,967.0,40.0,1062.0,1102.0,1105.0,695.0,1800.0,7524.0,4803.0,12327.0,16196.0,157946.0,174648.0,2018
"Monroe, MI",27.0,275.0,286.0,63.0,349.0,3053.0,2676.0,5729.0,7286.0,1626.0,8912.0,15265.0,133261.0,148553.0,2018
"Montgomery, AL",1140.0,957.0,761.0,1149.0,1910.0,9047.0,6472.0,15519.0,12661.0,28919.0,41580.0,59966.0,308123.0,369229.0,2018
"Morehead City, NC Micro Area",1140.0,957.0,761.0,1149.0,1910.0,9047.0,6472.0,15519.0,12661.0,28919.0,41580.0,59966.0,308123.0,369229.0,2018
"Morgantown, WV",443.0,1171.0,1487.0,2058.0,3545.0,5288.0,2300.0,7588.0,6651.0,7238.0,13889.0,26193.0,112150.0,138786.0,2018
"Morristown, TN",286.0,378.0,344.0,149.0,493.0,2801.0,951.0,3752.0,4850.0,1392.0,6242.0,10865.0,106291.0,117442.0,2018
"Moses Lake, WA Micro Area",286.0,378.0,344.0,149.0,493.0,2801.0,951.0,3752.0,4850.0,1392.0,6242.0,10865.0,106291.0,117442.0,2018
"Mount Airy, NC Micro Area",286.0,378.0,344.0,149.0,493.0,2801.0,951.0,3752.0,4850.0,1392.0,6242.0,10865.0,106291.0,117442.0,2018
"Mount Pleasant, MI Micro Area",286.0,378.0,344.0,149.0,493.0,2801.0,951.0,3752.0,4850.0,1392.0,6242.0,10865.0,106291.0,117442.0,2018
"Mount Vernon-Anacortes, WA",414.0,197.0,822.0,565.0,1387.0,5405.0,3003.0,8408.0,6575.0,4258.0,10833.0,20825.0,105828.0,127067.0,2018
"Muncie, IN",30.0,754.0,1271.0,501.0,1772.0,5796.0,3184.0,8980.0,4889.0,8865.0,13754.0,25260.0,88556.0,113846.0,2018
"Muskegon, MI",428.0,1468.0,375.0,778.0,1153.0,4405.0,1706.0,6111.0,8539.0,6368.0,14907.0,23639.0,147227.0,171294.0,2018
"Muskogee, OK Micro Area",428.0,1468.0,375.0,778.0,1153.0,4405.0,1706.0,6111.0,8539.0,6368.0,14907.0,23639.0,147227.0,171294.0,2018
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",382.0,2252.0,1351.0,1045.0,2396.0,18991.0,8253.0,27244.0,20338.0,8250.0,28588.0,60480.0,416378.0,477240.0,2018
"Nacogdoches, TX Micro Area",382.0,2252.0,1351.0,1045.0,2396.0,18991.0,8253.0,27244.0,20338.0,8250.0,28588.0,60480.0,416378.0,477240.0,2018
"Napa, CA",742.0,29.0,0.0,0.0,0.0,2356.0,2741.0,5097.0,4006.0,5302.0,9308.0,14434.0,122725.0,137901.0,2018
"Naples-Immokalee-Marco Island, FL",5483.0,516.0,1546.0,575.0,2121.0,11560.0,6183.0,17743.0,22826.0,11777.0,34603.0,54983.0,313221.0,373687.0,2018
"Nashville-Davidson--Murfreesboro--Franklin, TN",12648.0,5264.0,5439.0,2895.0,8334.0,46784.0,36341.0,83125.0,82013.0,129608.0,211621.0,308344.0,1586578.0,1907570.0,2018
"New Bern, NC",1355.0,623.0,941.0,151.0,1092.0,4550.0,2738.0,7288.0,4739.0,3719.0,8458.0,17461.0,103049.0,121865.0,2018
"New Castle, PA Micro Area",1355.0,623.0,941.0,151.0,1092.0,4550.0,2738.0,7288.0,4739.0,3719.0,8458.0,17461.0,103049.0,121865.0,2018
"New Haven-Milford, CT",6228.0,181.0,2077.0,323.0,2400.0,19946.0,13582.0,33528.0,42634.0,21796.0,64430.0,100539.0,741524.0,848291.0,2018
"New Orleans-Metairie, LA",5660.0,876.0,2215.0,802.0,3017.0,13485.0,22097.0,35582.0,55104.0,56235.0,111339.0,150814.0,1099171.0,1255645.0,2018
"New Philadelphia-Dover, OH Micro Area",5660.0,876.0,2215.0,802.0,3017.0,13485.0,22097.0,35582.0,55104.0,56235.0,111339.0,150814.0,1099171.0,1255645.0,2018
"New York-Newark-Jersey City, NY-NJ-PA",153061.0,4466.0,6582.0,5091.0,11673.0,116740.0,114623.0,231363.0,698211.0,781385.0,1479596.0,1727098.0,17873297.0,19753456.0,2018
"Niles-Benton Harbor, MI",604.0,158.0,1603.0,125.0,1728.0,3725.0,2419.0,6144.0,8701.0,3635.0,12336.0,20366.0,132087.0,153057.0,2018
"North Port-Sarasota-Bradenton, FL",5232.0,1389.0,498.0,1580.0,2078.0,32387.0,12981.0,45368.0,40623.0,27740.0,68363.0,117198.0,692750.0,815180.0,2018
"North Wilkesboro, NC Micro Area",5232.0,1389.0,498.0,1580.0,2078.0,32387.0,12981.0,45368.0,40623.0,27740.0,68363.0,117198.0,692750.0,815180.0,2018
"Norwich-New London, CT",1642.0,0.0,1308.0,66.0,1374.0,13169.0,5150.0,18319.0,12903.0,7209.0,20112.0,39805.0,223184.0,264631.0,2018
"Orangeburg, SC Micro Area",1642.0,0.0,1308.0,66.0,1374.0,13169.0,5150.0,18319.0,12903.0,7209.0,20112.0,39805.0,223184.0,264631.0,2018
"Orlando-Kissimmee-Sanford, FL",48610.0,5712.0,3187.0,2745.0,5932.0,77457.0,52943.0,130400.0,181161.0,76913.0,258074.0,400118.0,2097215.0,2545943.0,2018
"Oshkosh-Neenah, WI",364.0,1020.0,775.0,629.0,1404.0,6183.0,4054.0,10237.0,6080.0,11623.0,17703.0,30364.0,138220.0,168948.0,2018
"Ottawa-Peru, IL Micro Area",364.0,1020.0,775.0,629.0,1404.0,6183.0,4054.0,10237.0,6080.0,11623.0,17703.0,30364.0,138220.0,168948.0,2018
"Owensboro, KY",423.0,2080.0,490.0,403.0,893.0,2874.0,1009.0,3883.0,3291.0,7613.0,10904.0,17760.0,99915.0,118098.0,2018
"Oak Harbor, WA Micro Area",423.0,2080.0,490.0,403.0,893.0,2874.0,1009.0,3883.0,3291.0,7613.0,10904.0,17760.0,99915.0,118098.0,2018
"Ocala, FL",454.0,861.0,976.0,220.0,1196.0,15447.0,5662.0,21109.0,13702.0,9212.0,22914.0,46080.0,310183.0,356717.0,2018
"Ocean City, NJ",176.0,0.0,16.0,0.0,16.0,5538.0,1264.0,6802.0,2884.0,466.0,3350.0,10168.0,81320.0,91664.0,2018
