RegionName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
"Lynchburg, VA",810.5642721680792,808.5496614905398,814.8716709346364,817.9931724584836,824.0394522535173,823.4003774153878,826.8541111659138,825.1799152159164,833.4861907570167,831.5699967540072,842.5661995916416,836.9637102636403,848.0487683678135,845.277387474805,848.8808755538628,842.4205497046872,845.8960581166189,853.3429185194831,856.4053166682476,855.5861474355487,857.2718344041373,860.4973832546842,864.6594121554336,862.801459274874,862.2131382916007,859.0898499533184,864.0784632758965,872.5183456058135,883.044576831022,885.125797042111,886.2459225979384,881.6378406369188,881.8395712203754,883.1160829491615,892.5317557193664,891.4510956589473,888.6531659485224,885.0706221044913,891.8080982070019,904.3985951742172,910.8180419181348,914.9003677434516,905.9307326680772,901.234492206562,898.9089930730574,903.0229107210596,905.121520548988,910.8836413569708,916.861180681442,929.9140050317592,931.5431170418672,940.975704367222,939.5553174419576,946.091616095992,941.946615794198,942.5067115646208,936.7338236995654,937.266121155188,936.6705714005428,942.9566316296848,946.1828751215874,960.9013322336646,966.228515796227,974.9890634522444,978.7412354632932,977.9768432759652,983.6286091286304,986.3502564714852,1006.8938363861728,1008.8755555560336,1014.6919861636552,1013.188645658252,1013.0238207307564,1021.5319464921456,1030.9150672760682,1045.8209212417796,1051.7040807395756,1058.79715915745,1076.3674194075452,1075.4080123160977,1099.4096222951591,1117.599618238794,1164.2038092200871,1171.2807829979902,1183.2225560863371,1176.5570640416415,1196.9989989587364,1208.1842006224333,1240.8478145887643,1236.7139036997955,1242.0032967613708,1268.7827179144065,1290.0086702128465,1307.5238710076871,1299.1976913253266,1329.499873113333,1330.5790525105438,1307.0816442308771,1295.983644954966,1314.9029853405173,1335.488847212344,1330.3757548971323,1324.259669666002,1317.9015949173995,1324.2598700199344,1328.6298407595175,1331.8042219092674,1337.8553597812968,1360.2689403665277,1382.1488558109338,1394.9390364068338,1383.042070161355,1371.8924356508835,1356.7014809070945,1355.8880058299092,1359.7835727867014,1370.5795250582576,1370.659691544602
"Charleston, WV",,,,,,,,,,,,,,,,,,,,,,,,668.837823987119,668.5412472236803,662.6249492142705,663.796677768149,657.7574365059846,665.6984364348549,668.0697934591735,671.9567033713138,675.3693127884115,678.9935129051462,683.7672871573174,674.764306043159,672.4703823806202,,674.0654650032483,674.4763046053762,684.0855102876098,682.8325574417871,690.4842642534741,686.9408578090329,694.2850506723422,688.3328191638182,693.5946410255204,694.9739023985745,700.4225030477314,699.1155568492499,695.9399791782909,689.1006777744491,690.572023878851,692.979300949141,697.4379752664468,698.9268208689629,696.5568837288478,704.217288554382,706.9234138921544,706.3203281711656,704.9649916996456,707.7910855351439,711.7725141277259,715.1529830613597,716.1938932714874,719.9805802953788,720.0847151544858,718.1980190864174,716.2761496160459,717.4294839277266,723.0073396480441,735.0136860193749,737.7304402950355,737.8615494658267,737.8966874204451,738.9470024529168,739.4746445078968,731.5498196050611,743.0310493924885,749.9622936522402,763.1209783864932,749.4685553416824,750.965835413257,750.107529825717,763.462349295816,767.9623233650246,771.1696253101827,770.2221941430744,778.9473335557598,790.274698694149,796.917990819975,794.505899703783,790.6647658808281,803.2762840857886,810.1757024705945,811.2750379010174,797.4848549001312,792.0063429808002,802.3247976046176,816.0331478231536,830.8228198412576,829.6510997662967,830.3926043339441,824.3023308475158,838.6433313587515,853.275240916194,861.8725048536788,851.6959340416729,843.3241973866002,846.4567322921315,843.1559321849136,870.5335773607928,875.0414036994041,895.5317580789675,880.1393199571563,892.5751637398262,901.4464678494894,908.3378992477273,910.0607725607724
"Yakima, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.437417549866,1163.119704506154,1179.77754912655,1194.7597705475926,1160.2812766305362,1164.336928652759,1181.4173868634823,1219.3350660712345,1223.6922086484908,1208.8872220667508,1190.6559498075842,1202.0010262486298,1222.6343552857763,1218.866608100387,1208.081606631364,1199.071653426354,1220.9924642041155,1237.4066986568448,1253.7337823284222,1265.9910426972515,1282.8031543643708,1275.0174155893012,1285.2124758816722,1270.9513531028208,1280.450401358418,1268.3973035974711,1263.859631054872,1288.4670717216686,1302.4373744814102,1321.2172636378098,1319.650664034288,1327.3943900806694,1342.895177848239,1342.552398989899
"Fargo, ND",,,,,,,,,,,,,,,,,968.7797461200194,957.0394476677344,956.8174916832083,936.8116942201358,935.625268998811,925.5952478154434,929.991040812918,918.4045408145408,928.6278675674918,938.6824280613058,951.3246676390256,955.9145522106404,950.2133717636716,948.4777138991548,941.8437268564454,942.9598031373736,946.4901165496748,955.3240798696422,954.755849164395,940.4795740308746,937.0208472730012,936.7329809493466,951.8202494333068,954.852907043244,966.9896935452196,963.7205417595738,960.0386280576716,950.1028312383868,954.6255931192796,951.193517022595,945.6935308524448,940.664833239259,945.7630748248324,956.0754701485172,965.4227422141712,974.8847305239976,976.6728133805397,972.6039823445232,972.2977312142032,973.0705491419128,978.2946737228484,968.4127465239912,967.4437920681966,975.4605593794458,983.8690414274432,990.8610718048208,990.5105666174406,993.7179701392288,996.8746347123754,995.7281968166468,994.6899075811418,995.9414113964896,995.837895316513,1001.047573118166,993.040984079591,991.4299136093724,996.6645463138036,1004.12348911549,1014.709505285882,1014.7766124576242,1021.2286151312982,1026.451886647449,1028.474289044509,1033.546459004432,1040.1560356731609,1057.1873434601234,1071.504201624496,1064.5759532539646,1059.9111588786536,1058.155952054723,1076.699975482013,1090.5849314508016,1101.3653647099925,1103.1601822038483,1100.8980502059069,1105.9582161133224,1113.428757620543,1117.8693771745277,1120.6756310479552,1130.3947835924178,1141.7004195250624,1150.9217407420915,1144.6514849215405,1147.9567725815673,1146.1223746971762,1156.4566762488894,1161.1846935295762,1176.680555156233,1186.9451157178958,1193.4338412096276,1198.44073227038,1201.9973876045603,1206.0197540500246,1197.2511848032318,1198.7520653018094,1206.5881257380115,1220.7590061233514,1226.9443477326304,1234.1749387541538,1239.6341283172364,1255.007775997787,1269.3122686492252
"Binghamton, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.906931446575,1090.9654756133484,1111.616499983667,1091.1871756913347,1107.0333220649156,1129.5541531506517,1162.3969244158975,1163.7891801446456,1149.7569445982351,1138.5189651411845,1146.7023576449562,1163.5628324659071,1159.8365089254864,1165.5837247984543,1134.4840345993057,1177.8066039976238,1189.8955311134407,1241.6596324909092,1226.3218984413213,1232.905960692469,1223.4285942517508,1206.508096716612,1199.1103339789577,1227.877100698133,1262.1065038691886,1274.561448910555,1269.7085959180422,1261.6866448676017,1237.3806238649686,1238.1663714137092,1252.1880783704607,1296.177641266542,1323.929610077873,1341.623242857252,1370.063875657106,1355.4101308248764,1367.0810337166954,1357.7248024751937,1381.0699576316754,1389.459589091413,1392.978838976317,1409.0226694166065,1406.472291373306,1453.4410063238747,1497.4441043978936,1520.3812464987593,1487.0279668779292,1447.425368769451,1466.435658712196,1502.8562453631782,1524.4699069938913,1578.860810324756,1588.1125380881126,1638.2337989239568,1591.4110662014466,1636.3734729874027,1631.2130783136104,1681.792294884419,1675.8169573128598,1681.446154040184,1711.7193743158898,1739.173828952181,1727.3497994753022,1709.3639348188285,1670.5683768830615,1700.6071402386174,1741.9838653906354,1826.5630189833416,1871.8031403147488,1858.9707547051912,1858.098706499148,1831.663852965136,1856.4360164353209,1813.7289291484256,1858.4529452039865,1908.941553093671,1975.2836678834344,1989.6551157206736,1979.1322623555384,2012.9433532515077,2021.29608224225,2046.5478696741852
"Fort Smith, AR",,,,,622.0095612979056,621.750685710088,627.1196426310626,627.0076436968651,632.3654888920503,628.0541741031794,626.2999872628608,622.9796783548709,628.4848382979603,636.6951477497706,640.219563758106,644.6962086186325,643.5691177786713,642.7811132556452,638.0790345927619,637.0733707547795,635.1688361710316,634.3359226408606,633.3951200133165,643.072835761106,646.890364545986,651.8079207642284,644.8934794776152,642.1145234382732,645.1122507341302,647.2636896019591,646.7816198170905,644.2388237064584,648.6866465751222,654.5594195956045,654.445218467484,653.6675929196437,651.019668253917,647.5850857618823,646.8571945488404,649.3521539183375,660.6869944595735,661.763134825414,662.7873578206619,655.3269432987883,661.0379270732933,663.4747115631616,666.8742171986006,664.2043925144307,660.4568875705958,659.5204715163713,664.9021182352604,672.4713491036733,673.6580835172196,670.7648861939056,674.2367534857044,676.5669009762506,678.9455970613695,677.0152298451737,676.8584296607526,679.2835554282163,676.203097326553,681.7542187728787,686.8959507790328,690.6215752618127,694.6594362743558,694.9364163322784,702.1718725636015,707.3683343647022,711.2788891767316,719.2615838826712,724.0460308075301,726.918004831803,726.2518314677724,729.1781911855395,741.4809679517865,748.0041985765764,758.0803650748945,764.7057737407157,780.0316534783807,790.7502971926554,797.034393682928,797.9003116947163,797.4572260115419,809.0072072176465,820.4993273376514,838.9935274710035,840.2347821035854,846.8249966099195,849.3448505349479,852.2371878930073,861.9781172190759,855.0137103595399,863.0486066272654,861.0774850703766,876.4303745665607,890.0558016454106,895.3028427186869,902.418722747326,896.3738464922397,906.2798997683948,912.1836301761924,914.4500090822866,912.4414851835908,909.9123171136256,911.1054374881268,916.1600464617484,913.494086085822,914.6874573854006,908.6729475117984,913.4133841459852,929.2075771784716,940.5068222569367,956.8452693122324,958.0001382322982,964.760260250712,956.7886868614949,958.6134727974066,955.098814229249
"Appleton, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.6504406718216,1008.7732823140842,1032.610772055264,1048.176399304817,1057.7652274414002,1059.3854036248806,1070.7236475261427,1067.117624940559,1083.2385927707269,1085.736940917193,1099.6365048462592,1092.3264400613546,1087.885765301621,1090.8526599973202,1108.0363670449217,1120.7963985189938,1126.237095779728,1122.731661333066,1137.5058024110544,1144.5108998510564,1164.6525687408157,1154.3934575258995,1153.5400082491935,1146.0637116627988,1162.547235256112,1179.7985959198652,1183.4904198520896,1186.0145714624502,1179.5503738141977,1186.5894833630307,1188.4268531925302,1192.6480433262589,1207.1768596479276,1205.9031862745098
"Prescott Valley, AZ",976.376498448788,983.3165865996456,993.0898739274564,995.390783146463,997.9720854747894,1008.3048406062416,1022.109545426116,1039.0957685991348,1038.8379205473648,1046.5668143612072,1034.2111975737294,1033.7092833197896,1037.5590168089498,1047.9674556536224,1058.839160575254,1063.3823108285565,1070.8266164266358,1079.4561368436675,1078.7012912089492,1090.531202838488,1091.4789485745384,1101.9872819514376,1102.3032785659686,1108.1862712750526,1114.352589775998,1114.8231924484774,1115.301510720117,1126.0573480298197,1138.748174429209,1152.4062064136212,1160.4294883833857,1168.4667052737725,1174.6485341266543,1173.3445095881475,1180.1167544052855,1182.3729640036504,1187.4984332186975,1201.1059662852188,1211.2227209713171,1219.8336948858805,1219.4111109153969,1229.387172636301,1244.7019538288775,1253.7478949015715,1257.1526855571276,1259.0991961946368,1251.4761683716547,1249.718795728908,1248.6069048678485,1267.4166050390024,1276.4551710743422,1291.2080186159135,1297.9655607856268,1313.1018139875412,1314.143896211346,1318.5872417004978,1316.9311985264328,1319.9277181775929,1326.703519739085,1330.6812672170104,1338.2302228969854,1347.5362698920362,1360.4164349574223,1352.8946614061217,1348.102014332166,1358.3815433161174,1378.2431940241136,1390.83696942284,1397.0823342556068,1408.3545349152228,1431.1957330176067,1435.7805690055784,1442.0903096139057,1471.6768507877875,1508.434359332171,1553.4919493978289,1565.014165857972,1588.5370991161576,1616.758129078792,1642.1805635827766,1675.1309113975778,1697.3873809544527,1719.3493514625277,1720.3515368910014,1720.818877642649,1721.6091659033127,1742.9081973069106,1791.672431618142,1830.8377116429847,1852.476540046024,1838.6457535757295,1836.8579781251829,1831.4083859340367,1827.8438475222924,1813.3720736005157,1811.3114406272664,1808.1576472488,1824.897688445351,1832.685497350871,1855.8282737075192,1858.1232293538176,1856.287123535119,1853.057970367409,1858.2581322443964,1862.499103959913,1874.8248591898905,1858.9889826380277,1863.8691356740328,1851.0388207362053,1882.7090769981896,1903.933203899968,1918.9063020727024,1914.498202717928,1898.9184249386112,1895.0930829413485,1905.048071890288,1921.8222947667932,1926.772664519098
"Topeka, KS",687.7634396458536,687.3622368352002,693.7616283863313,704.3640614812911,707.6181050876065,714.99645236747,715.577514374722,709.2764258000561,706.7882076841559,705.0618928516186,710.0563857759379,706.2427392219057,704.4870847422189,706.4503989155545,709.5588610248099,718.8804429159611,723.0637683201352,731.9168772197543,732.3461221862565,738.5952106711193,739.3349709000946,744.6022570837887,736.1186363973544,727.574447370707,713.921589701385,713.7296039177631,716.5871115034718,723.3953047192538,730.9264607486559,736.429962326121,742.0835242892508,740.1955169295435,740.2488069331189,736.6340275932496,736.4620160807009,740.2403455268934,744.9821579628874,740.9365030916575,736.6380712689344,736.8875540989147,749.2643334557544,756.5911299091974,760.8117537117486,756.5875369318153,760.031575603651,761.2781982052405,764.8768605667207,760.0303545975632,760.9445725569499,759.7410741822443,765.0301031633794,769.653597514505,785.7750742198995,795.6446867235618,796.5590470707622,786.8707376761295,807.2893878989156,808.5080508497152,814.2212780001632,787.6849633163155,790.0539219483051,794.9102665767981,803.6392329072917,804.3203164956526,804.4885041902494,798.5463048402611,805.7133082990218,808.0087777840591,810.4706404509913,813.6556708110836,812.9510805844399,825.5130956241013,822.1304874088663,824.3795601383513,824.3319304419645,839.1809347873074,854.7077053063388,868.8240573674374,877.310064631232,890.2770070483738,895.6636048383172,901.3209672321292,902.6133421191304,908.551348883446,912.8144153393904,929.1831333533486,945.0740177877564,961.1744696045556,956.1274943710308,964.1451251047848,968.0713677845856,983.7284702919708,982.114008376822,991.3279506044234,988.6593305588584,992.765264500416,996.957903524801,1002.6404092793232,1014.1699196951054,1017.3954748551804,1034.018149181008,1045.5910446471114,1050.8253376728078,1044.4772950798078,1039.019152564604,1042.284169385597,1056.7945869700309,1052.546332030892,1047.766492188464,1048.1334109614816,1058.7759954264516,1070.4312156109636,1074.9876989606803,1093.214262470453,1104.3367392510063,1116.841249078033,1117.2896339874158,1127.6955266955267
"Macon, GA",,,,,,,,,,,,,,,,,713.7285960654758,719.2962525383596,721.2836673931142,725.6396511498547,706.7061908034859,691.4469295641812,686.6878529513858,703.8304384588465,722.9091726448047,718.0738387327713,716.6092441553915,712.8866665826704,725.7675587386134,732.9293850421806,733.185469667996,732.9690690242968,733.4629777351911,732.0424079329704,742.1257224720915,737.3520574664061,748.1946953622792,749.568907875261,752.8895146477088,755.6283615013905,754.6354839575379,759.1543941082953,762.6229370226968,772.376423689057,782.5118037682162,790.6907830839383,783.7354054922276,784.0145689411446,778.4215668088925,774.2990567904023,783.6400674923389,788.0575840482279,810.8393568430514,814.5337687879706,827.2354945911487,828.5960893734087,818.269206524767,808.6259705939129,802.2920558503677,814.8175789202327,816.9020618832594,822.6656237308252,810.6683248543768,818.6832022648505,816.1096205807701,840.2912864055385,861.9965966690065,891.3235234014828,907.8212436339228,899.4612833560121,893.0260886401134,893.0216919409409,906.4782572258516,916.537189285358,921.7295900621068,940.8449819516502,973.446447816249,1011.9727170651768,1037.6425916574435,1052.1486554737037,1078.4471979751786,1073.224815612233,1054.867548512565,1023.8723649737396,1032.92474089303,1058.307429341825,1071.9394738479036,1084.376173830466,1105.4598962180587,1121.7276028988138,1137.3394795510108,1122.9106394380096,1120.2904827713005,1108.4585692754858,1106.6771886218935,1102.7614274435562,1102.0683226613226,1118.7746311020308,1146.781087538881,1176.2660839018763,1190.51808667381,1186.01728282803,1189.7235594534502,1188.9839158960233,1195.81250198433,1201.4298416522315,1183.6181398834676,1189.9411104836795,1177.6997295235817,1202.9344544635574,1189.5285630794867,1210.8198366984327,1225.9646484496486,1259.2008806377733,1273.6992163187538,1275.340334969872,1273.9229943665216,1249.685226860254
"Tyler, TX",,,,,,,,,,,,,,,,,1024.134162074127,1027.453740321264,1045.9344548960294,1052.0656268259072,1049.023701642499,1045.8224862430536,1037.2717020890968,1033.5053777021678,1027.4584674101025,1034.794170397624,1046.1267053801337,1058.5422701938492,1062.6618435153227,1068.3454578576177,1069.99207802067,1072.8158911099829,1072.2639502952445,1070.6446320149962,1065.0860654527048,1059.9862799176149,1060.8140815219367,1063.390067404502,1068.740673504362,1074.2350929847278,1079.804576461995,1082.2761719772518,1084.7920334756964,1087.089909948576,1089.414136200864,1091.8159077564435,1089.5025147422114,1095.8897490538452,1092.2630895436128,1096.995205491684,1099.5795029628337,1105.4250613233082,1110.162436586201,1110.9927651450516,1115.0897587200714,1117.7670438625173,1120.878225539216,1124.2389400057432,1124.9050966193745,1121.0979779310308,1120.7856063055865,1127.417724453672,1133.711449137702,1130.4066741133263,1126.3442342210762,1122.9994285561306,1120.1331646167391,1124.909453776611,1123.5131922726111,1137.5182132702605,1144.976006990934,1155.3720367058222,1163.3433811461912,1154.9354436403264,1171.455077979817,1186.6282308661396,1217.9218152025678,1240.080096079853,1266.8678052675505,1275.4104458515617,1274.8859973920814,1299.453912172787,1332.1138236916577,1359.5689532142685,1352.322472897591,1347.0641092114834,1352.878948740156,1351.9290959653986,1353.779500899253,1359.2229307616883,1379.5768884514782,1403.8780064975815,1419.4885830085334,1417.3589883041727,1430.8500853586806,1430.011125703306,1440.9811616152524,1433.1434902417382,1434.2629491816108,1430.0147569023757,1425.6892177412,1434.15609070112,1439.4563577697072,1446.727541002249,1433.226712299274,1427.3659647950726,1425.5040624838034,1432.256400892159,1432.006143644894,1439.7117868738264,1446.6389493283125,1452.5913679805435,1450.0559309991208,1448.1483797086123,1445.9553038715992,1450.3730085649197,1457.8771029850973,1476.8087939382506
